id;session_id;multiplier;win_15;win_20;avg_15;avg_20;ev_15;ev_20;signal;ev_15_2.0;ev_20_2.0;;
383;S2;2.05;1;1;67%;50%;0%;-25%;0;33%;0%;;
384;S2;1.14;0;0;67%;50%;0%;-25%;0;33%;0%;;
385;S2;1.34;0;0;67%;55%;0%;-18%;1;33%;10%;;
386;S2;1.41;0;0;73%;55%;10%;-18%;1;47%;10%;;
387;S2;2.04;1;1;73%;60%;10%;-10%;1;47%;20%;;
388;S2;1.78;1;0;67%;60%;0%;-10%;1;33%;20%;;
389;S2;3.15;1;1;67%;60%;0%;-10%;1;33%;20%;;
390;S2;2.74;1;1;67%;60%;0%;-10%;1;33%;20%;;
391;S2;8.5;1;1;67%;55%;0%;-18%;1;33%;10%;;
392;S2;1.1;0;0;67%;55%;0%;-18%;1;33%;10%;;
393;S2;1;0;0;73%;60%;10%;-10%;1;47%;20%;;
394;S2;2.01;1;1;73%;60%;10%;-10%;1;47%;20%;;
395;S2;78.43;1;1;73%;55%;10%;-18%;1;47%;10%;;
396;S2;1.84;1;0;73%;55%;10%;-18%;1;47%;10%;;
397;S2;2.23;1;1;73%;60%;10%;-10%;1;47%;20%;;
398;S2;114.48;1;1;73%;60%;10%;-10%;1;47%;20%;;
399;S2;1.23;0;0;73%;60%;10%;-10%;1;47%;20%;;
400;S2;6.31;1;1;80%;65%;20%;-3%;1;60%;30%;;
401;S3;1.41;0;0;80%;65%;20%;-3%;1;60%;30%;;
402;S3;1.46;0;0;87%;70%;30%;5%;1;73%;40%;;
403;S3;7.64;1;1;93%;75%;40%;13%;1;87%;50%;;
404;S3;2;1;1;93%;75%;40%;13%;1;87%;50%;;
405;S3;1.72;1;0;93%;75%;40%;13%;1;87%;50%;;
406;S3;2.81;1;1;93%;80%;40%;20%;1;87%;60%;;
407;S3;21.32;1;1;93%;75%;40%;13%;1;87%;50%;;
408;S3;1.44;0;0;93%;75%;40%;13%;1;87%;50%;;
409;S3;5.67;1;1;100%;75%;50%;13%;1;100%;50%;;
410;S3;1.92;1;0;100%;70%;50%;5%;1;100%;40%;;
411;S3;2.56;1;1;100%;75%;50%;13%;1;100%;50%;;
412;S3;4.34;1;1;100%;75%;50%;13%;1;100%;50%;;
413;S3;1.65;1;0;100%;75%;50%;13%;1;100%;50%;;
414;S3;1.61;1;0;93%;75%;40%;13%;1;87%;50%;;
415;S3;2.06;1;1;87%;75%;30%;13%;1;73%;50%;;
416;S3;2.48;1;1;87%;75%;30%;13%;1;73%;50%;;
417;S3;18.86;1;1;87%;70%;30%;5%;1;73%;40%;;
418;S3;207.62;1;1;87%;65%;30%;-3%;1;73%;30%;;
419;S3;2.84;1;1;80%;60%;20%;-10%;1;60%;20%;;
420;S3;2.88;1;1;73%;60%;10%;-10%;1;47%;20%;;
421;S3;3.54;1;1;73%;60%;10%;-10%;1;47%;20%;;
422;S3;3.56;1;1;67%;55%;0%;-18%;1;33%;10%;;
423;S3;7.34;1;1;67%;50%;0%;-25%;0;33%;0%;;
424;S3;6.15;1;1;67%;45%;0%;-33%;0;33%;-10%;;
425;S3;2.98;1;1;67%;45%;0%;-33%;0;33%;-10%;;
426;S3;1.57;1;0;67%;45%;0%;-33%;0;33%;-10%;;
427;S3;2.6;1;1;67%;45%;0%;-33%;0;33%;-10%;;
428;S3;1.15;0;0;60%;40%;-10%;-40%;0;20%;-20%;;
429;S3;1.27;0;0;67%;40%;0%;-40%;0;33%;-20%;;
430;S3;2.09;1;1;73%;45%;10%;-33%;0;47%;-10%;;
431;S3;3.45;1;1;73%;40%;10%;-40%;0;47%;-20%;;
432;S3;4.44;1;1;73%;35%;10%;-48%;0;47%;-30%;;
433;S3;1.17;0;0;67%;30%;0%;-55%;0;33%;-40%;;
434;S3;1.14;0;0;67%;30%;0%;-55%;0;33%;-40%;;
435;S3;4.08;1;1;73%;35%;10%;-48%;0;47%;-30%;;
436;S3;1;0;0;73%;30%;10%;-55%;0;47%;-40%;;
437;S3;1.78;1;0;73%;30%;10%;-55%;0;47%;-40%;;
438;S3;1.82;1;0;73%;35%;10%;-48%;0;47%;-30%;;
439;S3;2.48;1;1;73%;35%;10%;-48%;0;47%;-30%;;
440;S3;21.38;1;1;73%;35%;10%;-48%;0;47%;-30%;;
441;S3;1.52;1;0;67%;30%;0%;-55%;0;33%;-40%;;
442;S3;1.48;0;0;60%;35%;-10%;-48%;0;20%;-30%;;
443;S3;1.78;1;0;67%;40%;0%;-40%;0;33%;-20%;;
444;S3;2.77;1;1;60%;40%;-10%;-40%;0;20%;-20%;;
445;S3;2.25;1;1;60%;40%;-10%;-40%;0;20%;-20%;;
446;S3;1.92;1;0;53%;40%;-20%;-40%;0;7%;-20%;;
447;S3;1.24;0;0;53%;40%;-20%;-40%;0;7%;-20%;;
448;S3;1.16;0;0;60%;40%;-10%;-40%;0;20%;-20%;;
449;S3;2.48;1;1;60%;45%;-10%;-33%;0;20%;-10%;;
450;S3;1.81;1;0;60%;45%;-10%;-33%;0;20%;-10%;;
451;S3;1.23;0;0;60%;45%;-10%;-33%;0;20%;-10%;;
452;S3;1.92;1;0;67%;50%;0%;-25%;0;33%;0%;;
453;S3;1.74;1;0;67%;50%;0%;-25%;0;33%;0%;;
454;S3;16.12;1;1;67%;55%;0%;-18%;1;33%;10%;;
455;S3;1;0;0;67%;50%;0%;-25%;0;33%;0%;;
456;S3;1.37;0;0;67%;50%;0%;-25%;0;33%;0%;;
457;S3;5.72;1;1;73%;50%;10%;-25%;0;47%;0%;;
458;S3;1.46;0;0;73%;50%;10%;-25%;0;47%;0%;;
459;S3;9.6;1;1;80%;55%;20%;-18%;1;60%;10%;;
460;S3;1.17;0;0;73%;55%;10%;-18%;1;47%;10%;;
461;S3;4.75;1;1;73%;55%;10%;-18%;1;47%;10%;;
462;S3;12.55;1;1;67%;55%;0%;-18%;1;33%;10%;;
463;S3;1.42;0;0;67%;55%;0%;-18%;1;33%;10%;;
464;S3;9.9;1;1;73%;60%;10%;-10%;1;47%;20%;;
465;S3;2.35;1;1;73%;60%;10%;-10%;1;47%;20%;;
466;S3;1.78;1;0;67%;55%;0%;-18%;1;33%;10%;;
467;S3;1.63;1;0;67%;60%;0%;-10%;1;33%;20%;;
468;S3;4.47;1;1;67%;65%;0%;-3%;1;33%;30%;;
469;S3;2.11;1;1;67%;65%;0%;-3%;1;33%;30%;;
470;S3;1;0;0;67%;65%;0%;-3%;1;33%;30%;;
471;S3;3.15;1;1;73%;70%;10%;5%;1;47%;40%;;
472;S3;1.74;1;0;73%;65%;10%;-3%;1;47%;30%;;
473;S3;3.67;1;1;73%;65%;10%;-3%;1;47%;30%;;
474;S3;1;0;0;73%;60%;10%;-10%;1;47%;20%;;
475;S3;1.22;0;0;80%;60%;20%;-10%;1;60%;20%;;
476;S3;1.31;0;0;87%;65%;30%;-3%;1;73%;30%;;
477;S3;2.79;1;1;87%;70%;30%;5%;1;73%;40%;;
478;S3;5.82;1;1;80%;65%;20%;-3%;1;60%;30%;;
479;S3;8.79;1;1;73%;60%;10%;-10%;1;47%;20%;;
480;S3;1.34;0;0;67%;60%;0%;-10%;1;33%;20%;;
481;S3;19.11;1;1;73%;60%;10%;-10%;1;47%;20%;;
482;S3;2.05;1;1;73%;60%;10%;-10%;1;47%;20%;;
483;S3;5.19;1;1;73%;55%;10%;-18%;1;47%;10%;;
484;S3;6.04;1;1;67%;50%;0%;-25%;0;33%;0%;;
485;S3;1.9;1;0;67%;45%;0%;-33%;0;33%;-10%;;
486;S3;3.79;1;1;67%;50%;0%;-25%;0;33%;0%;;
487;S3;25.85;1;1;67%;45%;0%;-33%;0;33%;-10%;;
488;S3;3.78;1;1;67%;45%;0%;-33%;0;33%;-10%;;
489;S3;26.84;1;1;67%;40%;0%;-40%;0;33%;-20%;;
490;S3;2.03;1;1;60%;35%;-10%;-48%;0;20%;-30%;;
491;S3;1.14;0;0;60%;30%;-10%;-55%;0;20%;-40%;;
492;S3;1.04;0;0;60%;30%;-10%;-55%;0;20%;-40%;;
493;S3;1.12;0;0;67%;30%;0%;-55%;0;33%;-40%;;
494;S3;1.08;0;0;67%;30%;0%;-55%;0;33%;-40%;;
495;S3;2.29;1;1;67%;30%;0%;-55%;0;33%;-40%;;
496;S3;15.85;1;1;67%;30%;0%;-55%;0;33%;-40%;;
497;S3;1.76;1;0;60%;30%;-10%;-55%;0;20%;-40%;;
498;S3;1.25;0;0;53%;35%;-20%;-48%;0;7%;-30%;;
499;S3;6.65;1;1;53%;35%;-20%;-48%;0;7%;-30%;;
500;S3;1.58;1;0;47%;30%;-30%;-55%;0;-7%;-40%;;
501;S3;2.5;1;1;47%;30%;-30%;-55%;0;-7%;-40%;;
502;S3;1.61;1;0;47%;25%;-30%;-63%;0;-7%;-50%;;
503;S3;1.75;1;0;47%;25%;-30%;-63%;0;-7%;-50%;;
504;S3;1.29;0;0;47%;25%;-30%;-63%;0;-7%;-50%;;
505;S3;7.14;1;1;47%;25%;-30%;-63%;0;-7%;-50%;;
506;S3;1.04;0;0;40%;20%;-40%;-70%;0;-20%;-60%;;
507;S3;14.01;1;1;40%;20%;-40%;-70%;0;-20%;-60%;;
508;S3;1.08;0;0;33%;20%;-50%;-70%;0;-33%;-60%;;
509;S3;1;0;0;40%;20%;-40%;-70%;0;-20%;-60%;;
510;S3;1.78;1;0;40%;25%;-40%;-63%;0;-20%;-50%;;
511;S3;1.24;0;0;40%;30%;-40%;-55%;0;-20%;-40%;;
512;S3;1.29;0;0;40%;30%;-40%;-55%;0;-20%;-40%;;
513;S3;1.08;0;0;47%;30%;-30%;-55%;0;-7%;-40%;;
514;S3;1.38;0;0;47%;35%;-30%;-48%;0;-7%;-30%;;
515;S3;3.77;1;1;53%;40%;-20%;-40%;0;7%;-20%;;
516;S3;25.96;1;1;53%;35%;-20%;-48%;0;7%;-30%;;
517;S3;12.48;1;1;47%;35%;-30%;-48%;0;-7%;-30%;;
518;S3;1.92;1;0;47%;35%;-30%;-48%;0;-7%;-30%;;
519;S3;1.29;0;0;47%;35%;-30%;-48%;0;-7%;-30%;;
520;S3;1;0;0;53%;40%;-20%;-40%;0;7%;-20%;;
521;S3;1.42;0;0;53%;45%;-20%;-33%;0;7%;-10%;;
522;S3;1.18;0;0;60%;50%;-10%;-25%;0;20%;0%;;
523;S3;1.76;1;0;67%;50%;0%;-25%;0;33%;0%;;
524;S3;1.01;0;0;67%;55%;0%;-18%;1;33%;10%;;
525;S3;1.58;1;0;73%;55%;10%;-18%;1;47%;10%;;
526;S3;1.1;0;0;73%;60%;10%;-10%;1;47%;20%;;
527;S3;2.25;1;1;80%;65%;20%;-3%;1;60%;30%;;
528;S3;1.17;0;0;80%;60%;20%;-10%;1;60%;20%;;
529;S3;5.2;1;1;87%;65%;30%;-3%;1;73%;30%;;
530;S3;5.7;1;1;87%;65%;30%;-3%;1;73%;30%;;
531;S3;1.06;0;0;87%;60%;30%;-10%;1;73%;20%;;
532;S3;1.78;1;0;93%;65%;40%;-3%;1;87%;30%;;
533;S3;5.88;1;1;87%;70%;30%;5%;1;73%;40%;;
534;S3;5.26;1;1;87%;70%;30%;5%;1;73%;40%;;
535;S3;1.41;0;0;87%;65%;30%;-3%;1;73%;30%;;
536;S3;3.22;1;1;87%;70%;30%;5%;1;73%;40%;;
537;S3;2.1;1;1;87%;65%;30%;-3%;1;73%;30%;;
538;S3;1.6;1;0;87%;65%;30%;-3%;1;73%;30%;;
539;S3;12.44;1;1;87%;65%;30%;-3%;1;73%;30%;;
540;S3;20.82;1;1;80%;65%;20%;-3%;1;60%;30%;;
541;S3;2.06;1;1;80%;60%;20%;-10%;1;60%;20%;;
542;S3;1.96;1;0;73%;55%;10%;-18%;1;47%;10%;;
543;S3;18.89;1;1;73%;60%;10%;-10%;1;47%;20%;;
544;S3;1.79;1;0;67%;60%;0%;-10%;1;33%;20%;;
545;S3;3.85;1;1;67%;65%;0%;-3%;1;33%;30%;;
546;S3;2.76;1;1;67%;60%;0%;-10%;1;33%;20%;;
547;S3;1.36;0;0;60%;60%;-10%;-10%;1;20%;20%;;
548;S3;2.19;1;1;67%;65%;0%;-3%;1;33%;30%;;
549;S3;5.01;1;1;67%;60%;0%;-10%;1;33%;20%;;
550;S3;1.33;0;0;67%;60%;0%;-10%;1;33%;20%;;
551;S3;2.29;1;1;67%;65%;0%;-3%;1;33%;30%;;
552;S3;3.67;1;1;67%;60%;0%;-10%;1;33%;20%;;
553;S3;6.48;1;1;67%;60%;0%;-10%;1;33%;20%;;
554;S3;1;0;0;67%;60%;0%;-10%;1;33%;20%;;
555;S3;2.58;1;1;73%;65%;10%;-3%;1;47%;30%;;
556;S3;1.12;0;0;73%;60%;10%;-10%;1;47%;20%;;
557;S3;3.05;1;1;73%;65%;10%;-3%;1;47%;30%;;
558;S3;1.01;0;0;73%;60%;10%;-10%;1;47%;20%;;
559;S3;5.71;1;1;80%;65%;20%;-3%;1;60%;30%;;
560;S3;1.52;1;0;80%;60%;20%;-10%;1;60%;20%;;
561;S3;1;0;0;73%;60%;10%;-10%;1;47%;20%;;
562;S3;2.34;1;1;80%;60%;20%;-10%;1;60%;20%;;
563;S3;3.54;1;1;73%;55%;10%;-18%;1;47%;10%;;
564;S3;2.45;1;1;73%;50%;10%;-25%;0;47%;0%;;
565;S3;1.07;0;0;67%;50%;0%;-25%;0;33%;0%;;
566;S3;5.86;1;1;73%;55%;10%;-18%;1;47%;10%;;
567;S3;2.14;1;1;67%;55%;0%;-18%;1;33%;10%;;
568;S3;1.93;1;0;60%;55%;-10%;-18%;1;20%;10%;;
569;S3;4.06;1;1;60%;55%;-10%;-18%;1;20%;10%;;
570;S3;2.3;1;1;60%;55%;-10%;-18%;1;20%;10%;;
571;S3;1.03;0;0;60%;55%;-10%;-18%;1;20%;10%;;
572;S3;8.06;1;1;67%;60%;0%;-10%;1;33%;20%;;
573;S3;5.62;1;1;67%;60%;0%;-10%;1;33%;20%;;
574;S3;9.86;1;1;60%;60%;-10%;-10%;1;20%;20%;;
575;S3;1.18;0;0;60%;55%;-10%;-18%;1;20%;10%;;
576;S3;5.78;1;1;67%;55%;0%;-18%;1;33%;10%;;
577;S3;1.24;0;0;67%;55%;0%;-18%;1;33%;10%;;
578;S3;4.13;1;1;73%;60%;10%;-10%;1;47%;20%;;
579;S3;1;0;0;73%;55%;10%;-18%;1;47%;10%;;
580;S3;1.62;1;0;73%;60%;10%;-10%;1;47%;20%;;
581;S3;1.45;0;0;67%;65%;0%;-3%;1;33%;30%;;
582;S3;1.15;0;0;73%;65%;10%;-3%;1;47%;30%;;
583;S3;1.63;1;0;80%;70%;20%;5%;1;60%;40%;;
584;S3;22.55;1;1;80%;75%;20%;13%;1;60%;50%;;
585;S3;5.49;1;1;80%;75%;20%;13%;1;60%;50%;;
586;S3;4.58;1;1;80%;70%;20%;5%;1;60%;40%;;
587;S3;47.23;1;1;80%;70%;20%;5%;1;60%;40%;;
588;S3;1;0;0;80%;65%;20%;-3%;1;60%;30%;;
589;S3;9.84;1;1;87%;65%;30%;-3%;1;73%;30%;;
590;S3;3.51;1;1;87%;65%;30%;-3%;1;73%;30%;;
591;S3;2.56;1;1;80%;65%;20%;-3%;1;60%;30%;;
592;S3;12.79;1;1;80%;65%;20%;-3%;1;60%;30%;;
593;S3;6.55;1;1;73%;65%;10%;-3%;1;47%;30%;;
594;S3;1.11;0;0;73%;65%;10%;-3%;1;47%;30%;;
595;S3;1.34;0;0;80%;65%;20%;-3%;1;60%;30%;;
596;S3;2.79;1;1;87%;70%;30%;5%;1;73%;40%;;
597;S3;2.44;1;1;87%;65%;30%;-3%;1;73%;30%;;
598;S3;1.57;1;0;87%;60%;30%;-10%;1;73%;20%;;
599;S3;3.97;1;1;87%;65%;30%;-3%;1;73%;30%;;
600;S4;5.91;1;1;80%;60%;20%;-10%;1;60%;20%;;
601;S4;1.83;1;0;80%;60%;20%;-10%;1;60%;20%;;
602;S4;2.55;1;1;73%;60%;10%;-10%;1;47%;20%;;
603;S4;3.55;1;1;67%;55%;0%;-18%;1;33%;10%;;
604;S4;3.55;1;1;67%;50%;0%;-25%;0;33%;0%;;
605;S4;1;0;0;60%;45%;-10%;-33%;0;20%;-10%;;
606;S4;6.36;1;1;67%;50%;0%;-25%;0;33%;0%;;
607;S4;1.27;0;0;60%;45%;-10%;-33%;0;20%;-10%;;
608;S4;1.95;1;0;60%;45%;-10%;-33%;0;20%;-10%;;
609;S4;3.72;1;1;53%;50%;-20%;-25%;0;7%;0%;;
610;S4;2.16;1;1;47%;45%;-30%;-33%;0;-7%;-10%;;
611;S4;5.15;1;1;47%;40%;-30%;-40%;0;-7%;-20%;;
612;S4;4.21;1;1;47%;35%;-30%;-48%;0;-7%;-30%;;
613;S4;4.55;1;1;40%;30%;-40%;-55%;0;-20%;-40%;;
614;S4;1.18;0;0;40%;30%;-40%;-55%;0;-20%;-40%;;
615;S4;6.13;1;1;47%;35%;-30%;-48%;0;-7%;-30%;;
616;S4;1.24;0;0;47%;35%;-30%;-48%;0;-7%;-30%;;
617;S4;1.25;0;0;47%;35%;-30%;-48%;0;-7%;-30%;;
618;S4;3.72;1;1;47%;35%;-30%;-48%;0;-7%;-30%;;
619;S4;1.17;0;0;47%;30%;-30%;-55%;0;-7%;-40%;;
620;S4;10.6;1;1;53%;30%;-20%;-55%;0;7%;-40%;;
621;S4;1.44;0;0;53%;30%;-20%;-55%;0;7%;-40%;;
622;S4;1.04;0;0;53%;35%;-20%;-48%;0;7%;-30%;;
623;S4;1.19;0;0;60%;35%;-10%;-48%;0;20%;-30%;;
624;S4;1.39;0;0;60%;40%;-10%;-40%;0;20%;-20%;;
625;S4;5.01;1;1;60%;45%;-10%;-33%;0;20%;-10%;;
626;S4;1.63;1;0;60%;45%;-10%;-33%;0;20%;-10%;;
627;S4;1.32;0;0;60%;45%;-10%;-33%;0;20%;-10%;;
628;S4;16;1;1;60%;45%;-10%;-33%;0;20%;-10%;;
629;S4;1.56;1;0;60%;40%;-10%;-40%;0;20%;-20%;;
630;S4;1.75;1;0;60%;45%;-10%;-33%;0;20%;-10%;;
631;S4;1.07;0;0;60%;50%;-10%;-25%;0;20%;0%;;
632;S4;1.2;0;0;60%;55%;-10%;-18%;1;20%;10%;;
633;S4;2.39;1;1;67%;55%;0%;-18%;1;33%;10%;;
634;S4;2.99;1;1;60%;55%;-10%;-18%;1;20%;10%;;
635;S4;6.44;1;1;60%;55%;-10%;-18%;1;20%;10%;;
636;S4;1.01;0;0;60%;55%;-10%;-18%;1;20%;10%;;
637;S4;1.77;1;0;67%;60%;0%;-10%;1;33%;20%;;
638;S4;1.28;0;0;67%;60%;0%;-10%;1;33%;20%;;
639;S4;1.27;0;0;73%;60%;10%;-10%;1;47%;20%;;
640;S4;2.88;1;1;80%;65%;20%;-3%;1;60%;30%;;
641;S4;34.41;1;1;80%;60%;20%;-10%;1;60%;20%;;
642;S4;1.26;0;0;80%;55%;20%;-18%;1;60%;10%;;
643;S4;2.28;1;1;87%;60%;30%;-10%;1;73%;20%;;
644;S4;777.89;1;1;80%;60%;20%;-10%;1;60%;20%;;
645;S4;9.45;1;1;80%;55%;20%;-18%;1;60%;10%;;
646;S4;1.06;0;0;73%;55%;10%;-18%;1;47%;10%;;
647;S4;1.9;1;0;73%;55%;10%;-18%;1;47%;10%;;
648;S4;1.21;0;0;73%;55%;10%;-18%;1;47%;10%;;
649;S4;694.18;1;1;80%;60%;20%;-10%;1;60%;20%;;
650;S4;9.03;1;1;73%;55%;10%;-18%;1;47%;10%;;
651;S4;8.22;1;1;73%;55%;10%;-18%;1;47%;10%;;
652;S4;1.71;1;0;67%;50%;0%;-25%;0;33%;0%;;
653;S4;2.45;1;1;60%;55%;-10%;-18%;1;20%;10%;;
654;S4;28.12;1;1;60%;55%;-10%;-18%;1;20%;10%;;
655;S4;4.87;1;1;53%;55%;-20%;-18%;0;7%;10%;;
656;S4;2.3;1;1;53%;55%;-20%;-18%;0;7%;10%;;
657;S4;1.54;1;0;47%;50%;-30%;-25%;0;-7%;0%;;
658;S4;1.03;0;0;47%;55%;-30%;-18%;0;-7%;10%;;
659;S4;5.28;1;1;53%;55%;-20%;-18%;0;7%;10%;;
660;S4;1.06;0;0;53%;50%;-20%;-25%;0;7%;0%;;
661;S4;1;0;0;60%;55%;-10%;-18%;1;20%;10%;;
662;S4;2.43;1;1;60%;60%;-10%;-10%;1;20%;20%;;
663;S4;2.43;1;1;60%;55%;-10%;-18%;1;20%;10%;;
664;S4;1.2;0;0;60%;55%;-10%;-18%;1;20%;10%;;
665;S4;4.41;1;1;60%;55%;-10%;-18%;1;20%;10%;;
666;S4;1.14;0;0;60%;55%;-10%;-18%;1;20%;10%;;
667;S4;1.08;0;0;67%;60%;0%;-10%;1;33%;20%;;
668;S4;25.23;1;1;67%;60%;0%;-10%;1;33%;20%;;
669;S4;1.45;0;0;67%;55%;0%;-18%;1;33%;10%;;
670;S4;786.07;1;1;67%;55%;0%;-18%;1;33%;10%;;
671;S4;1.33;0;0;67%;50%;0%;-25%;0;33%;0%;;
672;S4;14.73;1;1;73%;55%;10%;-18%;1;47%;10%;;
673;S4;10.6;1;1;73%;55%;10%;-18%;1;47%;10%;;
674;S4;2.04;1;1;67%;50%;0%;-25%;0;33%;0%;;
675;S4;5.28;1;1;67%;50%;0%;-25%;0;33%;0%;;
676;S4;1.15;0;0;60%;50%;-10%;-25%;0;20%;0%;;
677;S4;6;1;1;67%;55%;0%;-18%;1;33%;10%;;
678;S4;1.88;1;0;67%;50%;0%;-25%;0;33%;0%;;
679;S4;1.08;0;0;60%;55%;-10%;-18%;1;20%;10%;;
680;S4;2.7;1;1;67%;55%;0%;-18%;1;33%;10%;;
681;S4;124.59;1;1;67%;50%;0%;-25%;0;33%;0%;;
682;S4;1.19;0;0;67%;45%;0%;-33%;0;33%;-10%;;
683;S4;2.34;1;1;67%;50%;0%;-25%;0;33%;0%;;
684;S4;1;0;0;67%;50%;0%;-25%;0;33%;0%;;
685;S4;5.87;1;1;67%;55%;0%;-18%;1;33%;10%;;
686;S4;4.71;1;1;60%;55%;-10%;-18%;1;20%;10%;;
687;S4;1.77;1;0;53%;50%;-20%;-25%;0;7%;0%;;
688;S4;1.38;0;0;53%;50%;-20%;-25%;0;7%;0%;;
689;S4;1.61;1;0;60%;50%;-10%;-25%;0;20%;0%;;
690;S4;1.17;0;0;60%;55%;-10%;-18%;1;20%;10%;;
691;S4;3.84;1;1;67%;55%;0%;-18%;1;33%;10%;;
692;S4;3.07;1;1;60%;55%;-10%;-18%;1;20%;10%;;
693;S4;1.04;0;0;60%;50%;-10%;-25%;0;20%;0%;;
694;S4;3.64;1;1;67%;50%;0%;-25%;0;33%;0%;;
695;S4;8.63;1;1;67%;50%;0%;-25%;0;33%;0%;;
696;S4;3.21;1;1;67%;45%;0%;-33%;0;33%;-10%;;
697;S4;1.42;0;0;67%;45%;0%;-33%;0;33%;-10%;;
698;S4;3.81;1;1;67%;50%;0%;-25%;0;33%;0%;;
699;S4;1.35;0;0;60%;45%;-10%;-33%;0;20%;-10%;;
700;S4;1;0;0;67%;45%;0%;-33%;0;33%;-10%;;
701;S4;1.01;0;0;73%;45%;10%;-33%;0;47%;-10%;;
702;S4;5.33;1;1;80%;45%;20%;-33%;0;60%;-10%;;
703;S4;2.52;1;1;80%;45%;20%;-33%;0;60%;-10%;;
704;S4;2.02;1;1;73%;40%;10%;-40%;0;47%;-20%;;
705;S4;2.36;1;1;67%;40%;0%;-40%;0;33%;-20%;;
706;S4;1.14;0;0;67%;40%;0%;-40%;0;33%;-20%;;
707;S4;1.8;1;0;67%;45%;0%;-33%;0;33%;-10%;;
708;S4;1.56;1;0;67%;45%;0%;-33%;0;33%;-10%;;
709;S4;4.87;1;1;67%;45%;0%;-33%;0;33%;-10%;;
710;S4;1.93;1;0;67%;40%;0%;-40%;0;33%;-20%;;
711;S4;2.1;1;1;67%;40%;0%;-40%;0;33%;-20%;;
712;S4;1.08;0;0;67%;35%;0%;-48%;0;33%;-30%;;
713;S4;1.03;0;0;67%;35%;0%;-48%;0;33%;-30%;;
714;S4;5.16;1;1;67%;35%;0%;-48%;0;33%;-30%;;
715;S4;1.81;1;0;60%;35%;-10%;-48%;0;20%;-30%;;
716;S4;2.15;1;1;53%;40%;-20%;-40%;0;7%;-20%;;
717;S4;4.08;1;1;47%;35%;-30%;-48%;0;-7%;-30%;;
718;S4;1.06;0;0;47%;35%;-30%;-48%;0;-7%;-30%;;
719;S4;1.06;0;0;47%;40%;-30%;-40%;0;-7%;-20%;;
720;S4;1.74;1;0;53%;40%;-20%;-40%;0;7%;-20%;;
721;S4;1.08;0;0;53%;45%;-20%;-33%;0;7%;-10%;;
722;S4;2.06;1;1;53%;50%;-20%;-25%;0;7%;0%;;
723;S4;1.84;1;0;53%;50%;-20%;-25%;0;7%;0%;;
724;S4;2.25;1;1;53%;50%;-20%;-25%;0;7%;0%;;
725;S4;951.94;1;1;47%;45%;-30%;-33%;0;-7%;-10%;;
726;S4;2.05;1;1;47%;45%;-30%;-33%;0;-7%;-10%;;
727;S4;1;0;0;47%;45%;-30%;-33%;0;-7%;-10%;;
728;S4;1.04;0;0;53%;45%;-20%;-33%;0;7%;-10%;;
729;S4;1.16;0;0;60%;50%;-10%;-25%;0;20%;0%;;
730;S4;1.22;0;0;67%;50%;0%;-25%;0;33%;0%;;
731;S4;1.49;0;0;73%;50%;10%;-25%;0;47%;0%;;
732;S4;1.86;1;0;80%;55%;20%;-18%;1;60%;10%;;
733;S4;1.01;0;0;73%;55%;10%;-18%;1;47%;10%;;
734;S4;6.47;1;1;80%;55%;20%;-18%;1;60%;10%;;
735;S4;14.17;1;1;73%;55%;10%;-18%;1;47%;10%;;
736;S4;1.17;0;0;67%;50%;0%;-25%;0;33%;0%;;
737;S4;2.88;1;1;73%;50%;10%;-25%;0;47%;0%;;
738;S4;5.05;1;1;73%;50%;10%;-25%;0;47%;0%;;
739;S4;1.44;0;0;67%;50%;0%;-25%;0;33%;0%;;
740;S4;3.53;1;1;73%;55%;10%;-18%;1;47%;10%;;
741;S4;4.91;1;1;67%;50%;0%;-25%;0;33%;0%;;
742;S4;19.29;1;1;60%;50%;-10%;-25%;0;20%;0%;;
743;S4;1.67;1;0;60%;45%;-10%;-33%;0;20%;-10%;;
744;S4;1.54;1;0;60%;45%;-10%;-33%;0;20%;-10%;;
745;S4;2.07;1;1;60%;45%;-10%;-33%;0;20%;-10%;;
746;S4;15.07;1;1;60%;45%;-10%;-33%;0;20%;-10%;;
747;S4;1.02;0;0;60%;40%;-10%;-40%;0;20%;-20%;;
748;S4;2.1;1;1;60%;40%;-10%;-40%;0;20%;-20%;;
749;S4;1.16;0;0;53%;35%;-20%;-48%;0;7%;-30%;;
750;S4;1.35;0;0;60%;35%;-10%;-48%;0;20%;-30%;;
751;S4;4.28;1;1;67%;40%;0%;-40%;0;33%;-20%;;
752;S4;1.8;1;0;60%;40%;-10%;-40%;0;20%;-20%;;
753;S4;1.15;0;0;53%;45%;-20%;-33%;0;7%;-10%;;
754;S4;5.25;1;1;53%;50%;-20%;-25%;0;7%;0%;;
755;S4;1.05;0;0;53%;50%;-20%;-25%;0;7%;0%;;
756;S4;1.12;0;0;60%;55%;-10%;-18%;1;20%;10%;;
757;S4;3.16;1;1;67%;60%;0%;-10%;1;33%;20%;;
758;S4;10.01;1;1;67%;60%;0%;-10%;1;33%;20%;;
759;S4;4.36;1;1;67%;60%;0%;-10%;1;33%;20%;;
760;S4;1.52;1;0;67%;55%;0%;-18%;1;33%;10%;;
761;S4;3.54;1;1;67%;55%;0%;-18%;1;33%;10%;;
762;S4;1.15;0;0;67%;55%;0%;-18%;1;33%;10%;;
